Provider_ID,Provider_Name,City,State,Zip_Code,PSI-10,PSI-11,PSI-12,PSI-13,PSI-14,PSI-15,PSI-3,PSI-6,PSI-8,PSI-9,PSI-90
30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,PHOENIX,AZ,85027,1.965212,7.310346,5.291297,7.214812,0.683698,1.842686,0.078169,0.266923,0.103785,2.816194,1.117146
30093,BANNER DEL E. WEBB MEDICAL CENTER,SUN CITY WEST,AZ,85375,1.175618,9.406752,4.272369,4.816444,0.680561,1.541719,0.174621,0.245258,0.122693,2.552856,0.976514
30094,ABRAZO ARROWHEAD CAMPUS,GLENDALE,AZ,85308,1.587726,8.930875,2.746032,4.774732,0.651464,1.112220,0.435891,0.225630,0.101466,2.351260,0.955480
30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,BULLHEAD CITY,AZ,86442,1.187408,15.886987,4.044629,5.803042,0.761755,1.324824,0.110481,0.333633,0.105590,2.219463,1.187860
30103,MAYO CLINIC HOSPITAL,PHOENIX,AZ,85054,1.411213,1.997507,3.951281,5.216704,0.998161,0.830357,0.247553,0.286558,0.091961,2.823433,0.785905
30105,BANNER HEART HOSPITAL,MESA,AZ,85206,0.557224,16.042204,3.429195,5.974928,0.820998,1.190977,0.238660,0.276952,0.107200,3.068308,1.169659
30107,ARIZONA SPINE AND JOINT HOSPITAL,MESA,AZ,85206,1.273444,4.570456,3.299902,4.475691,0.000000,1.283468,0.380625,0.283346,0.108164,2.478673,0.826375
30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",PHOENIX,AZ,85015,1.273402,4.319557,2.848534,4.439251,0.852535,1.274439,0.394919,0.284711,0.108925,2.447046,0.798574
30110,ABRAZO WEST CAMPUS,GOODYEAR,AZ,85395,0.000000,0.000000,3.881300,0.000000,0.765135,1.148855,0.106201,0.285709,0.107143,2.396400,0.906508
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,TUCSON,AZ,85713,1.297042,9.037415,4.862917,4.937001,0.825409,1.233157,0.183630,0.268836,0.108736,2.494771,1.002961
30112,ARIZONA SPECIALTY HOSPITAL,CHANDLER,AZ,85224,1.288197,5.485195,3.082410,4.695670,0.000000,0.000000,0.359635,0.285328,0.108694,2.526467,0.850197
30113,WHITERIVER PHS INDIAN HOSPITAL,WHITERIVER,AZ,85941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369908,0.285956,0.110356,0.000000,0.990207
30114,ORO VALLEY HOSPITAL,ORO VALLEY,AZ,85755,1.258350,10.227286,3.020991,4.295012,0.775474,1.388133,0.142334,0.245421,0.117423,2.327815,0.903311
30115,BANNER ESTRELLA MEDICAL CENTER,PHOENIX,AZ,85037,1.206235,7.737365,3.256930,4.307426,0.746947,1.105128,0.302357,0.294513,0.106017,2.419035,0.879065
30117,VALLEY VIEW MEDICAL CENTER,FORT MOHAVE,AZ,86426,1.303695,6.796999,3.856850,4.956698,0.847447,1.238583,0.251959,0.317453,0.108598,2.516590,0.915509
30119,MERCY GILBERT MEDICAL CENTER,GILBERT,AZ,85297,1.097747,11.364428,3.847189,6.063624,0.694877,1.798527,0.565028,0.227825,0.103412,2.687864,1.173422
30120,GILBERT HOSPITAL,GILBERT,AZ,85295,0.000000,0.000000,4.224928,0.000000,0.839747,1.271644,0.305953,0.284760,0.110228,2.575458,0.980785
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",MESA,AZ,85209,1.716274,7.815527,3.389709,4.754142,0.763025,1.904794,0.628714,0.396791,0.130972,2.957290,1.072410
30122,BANNER GATEWAY MEDICAL CENTER,GILBERT,AZ,85234,1.201923,7.270437,4.562195,6.200744,0.715348,1.085664,0.100073,0.298058,0.120341,2.418621,0.971425
30123,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,SCOTTSDALE,AZ,85255,1.129100,3.077745,3.589851,4.809362,1.164690,1.033225,0.113393,0.274652,0.102548,2.634326,0.733624
30130,BANNER IRONWOOD MEDICAL CENTER,QUEEN CREEK,AZ,85140,1.302873,11.489095,3.888258,5.098759,0.827015,1.241472,0.266439,0.281436,0.109483,2.540948,1.059835
30131,O.A.S.I.S. HOSPITAL,PHOENIX,AZ,85008,1.182270,3.760309,1.689691,3.395704,0.851315,1.276734,0.245916,0.275611,0.102286,2.446709,0.629690
30134,BANNER GOLDFIELD MEDICAL CENTER,APACHE JUNCTION,AZ,85120,0.000000,0.000000,3.769676,0.000000,0.000000,1.273710,0.344763,0.284237,0.109994,0.000000,0.978267
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,LAVEEN,AZ,85339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.401379,0.287053,0.110467,0.000000,0.997862
30137,SANTA CRUZ VALLEY REGIONAL HOSPITAL,GREEN VALLEY,AZ,85614,1.312249,7.678333,4.041842,5.152726,1.381253,1.259279,0.258672,0.272188,0.109035,2.547998,0.962086
31300,WICKENBURG COMMUNITY HOSPITAL,WICKENBURG,AZ,85390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31301,BENSON HOSPITAL,BENSON,AZ,85602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",WILLCOX,AZ,85643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31304,PAGE HOSPITAL,PAGE,AZ,86040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31305,HOPI HEALTH CARE CENTER,POLACCA,AZ,86042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31307,PARKER INDIAN HEALTH CENTER,PARKER,AZ,85344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31308,HUHU KAM MEMORIAL HOSPITAL,SACATON,AZ,85147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31309,SAGE MEMORIAL HOSPITAL,GANADO,AZ,86505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31311,LITTLE COLORADO MEDICAL CENTER,WINSLOW,AZ,86047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31312,COPPER QUEEN COMMUNITY HOSPITAL,BISBEE,AZ,85603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31313,HOLY CROSS HOSPITAL,NOGALES,AZ,85621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31314,COBRE VALLEY REGIONAL MEDICAL CENTER,GLOBE,AZ,85501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,SPRINGERVILLE,AZ,85938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31317,LA PAZ REGIONAL HOSPITAL,PARKER,AZ,85344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33302,PHOENIX CHILDREN'S HOSPITAL,PHOENIX,AZ,85016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33303,"HACIENDA CHILDREN'S HOSPITAL, INC.",MESA,AZ,85210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40001,SILOAM SPRINGS REGIONAL HOSPITAL,SILOAM SPRINGS,AR,72761,0.000000,0.000000,3.629787,0.000000,0.843737,1.261491,0.332519,0.282959,0.109839,2.573822,0.967502
40002,JOHNSON REGIONAL MEDICAL CENTER,CLARKSVILLE,AR,72830,1.297633,10.983795,4.549796,4.990112,0.823168,1.228034,0.267246,0.278113,0.109106,2.534965,1.070523
40004,WASHINGTON REGIONAL MEDICAL CENTER,FAYETTEVILLE,AR,72703,1.473482,11.823398,4.680679,3.087074,1.391037,1.568261,0.161316,0.314138,0.111454,2.988207,1.020050
40007,CHI-ST VINCENT INFIRMARY,LITTLE ROCK,AR,72205,1.781721,11.219388,3.821425,5.807366,0.768433,1.252948,0.031162,0.302005,0.142642,3.547290,1.075499
40010,MERCY HOSPITAL NORTHWEST ARKANSAS,ROGERS,AR,72758,1.895070,4.180910,3.511244,5.107201,0.666883,0.950603,0.219022,0.402437,0.114419,4.029850,0.884082
40011,CHAMBERS MEMORIAL HOSPITAL,DANVILLE,AR,72833,0.000000,0.000000,0.000000,0.000000,0.000000,1.531516,0.254442,0.272939,0.109173,0.000000,0.963584
40014,WHITE COUNTY MEDICAL CENTER,SEARCY,AR,72143,0.000000,0.000000,2.302640,0.000000,0.707481,1.238181,0.061848,0.312712,0.101633,2.667429,0.832767
40015,MENA REGIONAL HEALTH SYSTEM,MENA,AR,71953,0.000000,0.000000,3.727969,0.000000,0.844491,1.260856,0.325981,0.279189,0.109747,2.578433,0.969235
40016,UAMS MEDICAL CENTER,LITTLE ROCK,AR,72205,2.086424,14.026182,3.413575,9.764324,0.469522,1.884491,0.439736,0.398918,0.120375,3.271697,1.475075
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,HARRISON,AR,72601,1.255633,10.357636,3.998194,5.224635,0.821070,1.193679,0.196780,0.267611,0.121386,2.502855,1.015341
40018,SPARKS MEDICAL CENTER - VAN BUREN,VAN BUREN,AR,72956,1.312457,7.544593,3.802808,5.195739,0.000000,0.000000,0.381095,0.285796,0.110137,2.585678,0.977799
40019,FORREST CITY MEDICAL CENTER,FORREST CITY,AR,72335,1.304983,0.000000,3.771640,0.000000,1.382752,1.268462,0.337737,0.282857,0.110045,2.573456,0.960994
40020,ST BERNARDS MEDICAL CENTER,JONESBORO,AR,72401,1.588931,6.393289,2.805190,4.648796,1.776327,0.916648,0.130321,0.190182,0.111754,4.244070,0.834168
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,SPRINGDALE,AR,72764,1.331905,5.704694,2.877853,2.995665,0.685111,1.342646,0.087766,0.333046,0.102889,2.950046,0.709904
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,HOT SPRINGS,AR,71903,1.045429,3.832665,3.577876,4.368492,1.066701,1.118321,0.256988,0.334710,0.160209,2.845325,0.786660
40027,BAXTER REGIONAL MEDICAL CENTER,MOUNTAIN HOME,AR,72653,1.256449,6.794722,3.308506,5.362672,1.114750,1.658855,0.082120,0.312881,0.128155,3.694794,0.899157
40029,CONWAY REGIONAL MEDICAL CENTER,CONWAY,AR,72034,1.503038,5.968192,4.504932,5.494520,0.726105,1.332835,0.094954,0.314591,0.117587,2.393761,0.920885
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,NORTH LITTLE ROCK,AR,72117,0.827395,8.557110,3.465914,4.774476,0.604527,1.100980,0.178630,0.285665,0.101539,3.077367,0.889979
40039,ARKANSAS METHODIST MEDICAL CENTER,PARAGOULD,AR,72450,0.000000,0.000000,3.182521,0.000000,1.324205,1.211616,0.162619,0.260943,0.108132,2.415317,0.900304
40041,ST MARYS REGIONAL MEDICAL CENTER,RUSSELLVILLE,AR,72801,1.241465,8.310477,3.139135,5.681790,0.773946,1.619257,0.127006,0.299845,0.107171,2.842184,0.937912
40047,FIVE RIVERS MEDICAL CENTER,POCAHONTAS,AR,72455,0.000000,0.000000,3.804026,0.000000,0.000000,0.000000,0.340745,0.282253,0.109923,2.600475,0.977175
40050,OUACHITA COUNTY MEDICAL CENTER,CAMDEN,AR,71701,1.308079,7.173992,3.559906,5.094285,0.827434,1.260873,0.281291,0.279077,0.109285,2.570423,0.922331
40051,DREW MEMORIAL HOSPITAL,MONTICELLO,AR,71655,0.000000,0.000000,3.687182,0.000000,0.840009,1.254783,0.268768,0.276629,0.122781,2.557014,0.944424
40055,SPARKS REGIONAL MEDICAL CENTER,FORT SMITH,AR,72902,0.814236,9.985754,3.462299,3.916521,0.610885,1.062630,1.011516,0.220986,0.149396,2.397280,1.084665
40062,MERCY HOSPITAL FORT SMITH,FORT SMITH,AR,72917,0.873826,7.090526,3.090486,4.577822,1.026335,0.934840,0.048553,0.421041,0.099089,2.636405,0.801268
40067,MAGNOLIA HOSPITAL,MAGNOLIA,AR,71754,1.301784,7.034608,3.627317,5.063484,1.363444,1.263408,0.284953,0.276596,0.109449,2.546652,0.925539
40069,GREAT RIVER MEDICAL CENTER,BLYTHEVILLE,AR,72315,1.298048,6.976454,3.776924,0.000000,0.846576,1.268136,0.330439,0.277969,0.109829,2.572532,0.943143
40071,JEFFERSON REGIONAL MEDICAL CENTER,PINE BLUFF,AR,71603,1.535411,19.798532,4.465653,8.034820,0.742166,1.127565,0.645086,0.277851,0.131060,2.981031,1.589953
40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,STUTTGART,AR,72160,0.000000,0.000000,3.826179,0.000000,0.000000,0.000000,0.308361,0.281247,0.123618,2.597536,0.965224
40074,NORTH METRO MEDICAL CENTER,JACKSONVILLE,AR,72076,0.000000,0.000000,4.911487,0.000000,0.846425,1.264513,0.276030,0.275944,0.109749,2.567626,1.076675
40076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,MALVERN,AR,72104,0.000000,0.000000,4.405249,0.000000,0.847908,1.273793,0.302882,0.279611,0.109288,2.589277,0.983712
40078,NATIONAL PARK MEDICAL CENTER,HOT SPRINGS,AR,71901,1.017558,14.471050,3.981871,6.212566,0.756600,1.715959,0.104419,0.380539,0.118671,2.032440,1.168804
40084,SALINE MEMORIAL HOSPITAL,BENTON,AR,72015,1.239399,6.639382,2.619056,4.501584,0.789003,1.154451,0.122275,0.255542,0.105669,2.362287,0.776965
40085,HELENA REGIONAL MEDICAL CENTER,HELENA,AR,72342,1.299047,11.254445,3.780185,0.000000,0.000000,1.274277,0.291254,0.279693,0.109919,2.580892,1.091382
40088,MEDICAL CENTER OF SOUTH ARKANSAS,EL DORADO,AR,71730,1.441795,13.834938,3.576854,5.461681,1.279976,1.169983,0.377429,0.258619,0.107496,2.726645,1.169575
40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,LITTLE ROCK,AR,72205,1.188734,12.672565,3.682242,3.371996,0.433863,1.025453,0.172806,0.321905,0.141162,1.790081,0.956986
40118,NEA BAPTIST MEMORIAL HOSPITAL,JONESBORO,AR,72401,1.660039,7.521379,4.623425,4.926971,0.717668,1.034755,0.474954,0.214642,0.114378,2.273646,1.023900
40119,WHITE RIVER MEDICAL CENTER,BATESVILLE,AR,72503,1.570106,6.610813,2.596464,7.029098,0.724311,1.041903,0.381536,0.259218,0.103082,3.191603,0.994157
40132,LEVI HOSPITAL,HOT SPRINGS,AR,71901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40134,"ARKANSAS HEART HOSPITAL, LLC",LITTLE ROCK,AR,72211,0.638851,5.118164,3.397555,3.755400,0.780493,1.160474,0.218459,0.311104,0.118715,3.408035,0.750362
40137,ST VINCENT MEDICAL CENTER/NORTH,SHERWOOD,AR,72120,1.299003,7.505357,4.129658,5.119688,0.847833,1.262434,0.712113,0.266422,0.122684,2.520874,1.068967
40147,ARKANSAS SURGICAL HOSPITAL,NO LITTLE ROCK,AR,72118,1.160278,2.820668,1.759431,3.211998,0.846631,1.272515,0.263378,0.279245,0.103238,3.188962,0.612475
40152,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,FAYETTEVILLE,AR,72703,1.274123,4.880654,4.176758,4.570719,0.000000,1.257459,0.379169,0.284370,0.108497,2.471663,0.881488
40153,WADLEY REGIONAL MEDICAL CENTER AT HOPE,HOPE,AR,71801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.276114,0.280886,0.109793,0.000000,0.965596
40154,BAPTIST HEALTH MEDICAL CENTER-CONWAY,CONWAY,AR,72032,1.303340,7.605302,4.210496,5.136847,1.378023,1.271119,0.295229,0.282193,0.110043,2.565809,0.978298
41300,NORTH LOGAN MERCY HOSPITAL,PARIS,AR,72855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41302,RIVER VALLEY MEDICAL CENTER,DARDANELLE,AR,72834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41303,MERCY HOSPITAL TURNER MEMORIAL,OZARK,AR,72949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41304,"EUREKA SPRINGS HOSPITAL, LLC",EUREKA SPRINGS,AR,72632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41305,MERCY HOSPITAL WALDRON,WALDRON,AR,72958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41306,"IZARD COUNTY MEDICAL CENTER, LLC",CALICO ROCK,AR,72519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41307,CROSSRIDGE COMMUNITY HOSPITAL,WYNNE,AR,72396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41308,MCGEHEE HOSPITAL,MCGEHEE,AR,71654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41309,LAWRENCE MEMORIAL HOSPITAL,WALNUT RIDGE,AR,72476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41310,STONE COUNTY MEDICAL CENTER,MOUNTAIN VIEW,AR,72560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41311,HOWARD MEMORIAL HOSPITAL,NASHVILLE,AR,71852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,HEBER SPRINGS,AR,72543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41313,OZARK HEALTH,CLINTON,AR,72031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41314,"DEWITT HOSPITAL & NURSING HOME, INC",DE WITT,AR,72042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41316,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,OSCEOLA,AR,72370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41317,DALLAS COUNTY MEDICAL CENTER,FORDYCE,AR,71742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41318,MERCY HOSPITAL BOONEVILLE,BOONEVILLE,AR,72927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41319,"DE QUEEN MEDICAL CENTER, INC",DE QUEEN,AR,71832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41320,LITTLE RIVER MEMORIAL HOSPITAL,ASHDOWN,AR,71822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,ARKADELPHIA,AR,71923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41322,FULTON COUNTY HOSPITAL,SALEM,AR,72576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41323,ASHLEY COUNTY MEDICAL CENTER,CROSSETT,AR,71635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41324,CHI ST VINCENT MORRILTON,MORRILTON,AR,72110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41326,DELTA MEMORIAL HOSPITAL,DUMAS,AR,71639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41327,BRADLEY COUNTY MEDICAL CENTER,WARREN,AR,71671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41328,CHICOT MEMORIAL MEDICAL CENTER,LAKE VILLAGE,AR,71653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41329,MERCY HOSPITAL BERRYVILLE,BERRYVILLE,AR,72616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41330,PIGGOTT COMMUNITY HOSPITAL,PIGGOTT,AR,72454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,GRAVETTE,AR,72736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43300,ARKANSAS CHILDREN'S HOSPITAL,LITTLE ROCK,AR,72202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43301,"ARKANSAS CHILDREN'S NORTHWEST, INC",SPRINGDALE,AR,72762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50002,ST ROSE HOSPITAL,HAYWARD,CA,94545,1.301054,8.560276,4.259807,4.927547,0.795467,1.634010,0.123072,0.255676,0.120255,2.390170,0.953173
50006,ST JOSEPH HOSPITAL,EUREKA,CA,95501,1.528739,4.661792,4.669292,6.765169,0.699060,1.415026,0.666056,0.344405,0.104312,2.761540,1.110182
50007,MILLS-PENINSULA MEDICAL CENTER,BURLINGAME,CA,94010,0.737170,9.759204,4.340828,5.652940,0.691888,1.394804,0.067356,0.261506,0.100994,1.976398,0.964429
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,SAN FRANCISCO,CA,94117,1.271281,8.047561,4.773273,5.206438,0.834056,1.239564,0.170002,0.269815,0.108628,3.167924,0.989479
50009,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,CA,94558,1.344675,7.462573,3.738079,4.984217,0.738944,1.074542,0.495633,0.227731,0.103709,2.486468,0.974509
50013,ADVENTIST HEALTH ST HELENA,SAINT HELENA,CA,94574,1.061906,6.896337,3.423799,5.180912,0.758358,1.086197,0.427958,0.406211,0.103520,2.591549,0.947624
50014,SUTTER AMADOR HOSPITAL,JACKSON,CA,95642,1.266213,6.953733,5.107659,5.504637,0.791451,1.659120,0.184325,0.268434,0.108390,2.478075,0.991427
50017,MERCY GENERAL HOSPITAL,SACRAMENTO,CA,95819,1.464066,10.029802,4.835568,5.617519,1.163294,1.776297,0.059258,0.399095,0.115797,2.921065,1.088493
50022,RIVERSIDE COMMUNITY HOSPITAL,RIVERSIDE,CA,92501,1.075773,8.525286,2.955589,4.206307,0.685886,1.197925,0.249005,0.219773,0.103628,2.329094,0.850513
50024,PARADISE VALLEY HOSPITAL,NATIONAL CITY,CA,91950,1.253549,6.980618,3.588885,6.441736,0.827846,1.238703,0.074600,0.247084,0.106674,2.461185,0.921076
50025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,SAN DIEGO,CA,92103,0.934564,5.210691,6.244536,5.007285,0.817029,1.696679,0.077709,0.340508,0.097300,3.337140,0.949380
50026,GROSSMONT HOSPITAL,LA MESA,CA,91942,1.215713,7.678069,3.442847,5.442878,0.974995,1.720961,0.177884,0.393907,0.094105,2.161062,0.939752
50028,MAD RIVER COMMUNITY HOSPITAL,ARCATA,CA,95521,1.293347,6.957977,3.958025,5.811036,0.813972,1.473422,0.259886,0.279312,0.109630,2.487471,0.968733
50030,OROVILLE HOSPITAL,OROVILLE,CA,95966,2.227891,5.462109,3.027871,9.597038,0.730411,1.330787,0.090281,0.223737,0.109993,2.006390,1.056125
50036,BAKERSFIELD MEMORIAL HOSPITAL,BAKERSFIELD,CA,93301,1.007471,8.410678,2.398363,4.519860,0.712752,1.251460,0.255031,0.313548,0.118239,2.764337,0.858111
50038,SANTA CLARA VALLEY MEDICAL CENTER,SAN JOSE,CA,95128,1.179612,9.234568,4.262465,4.886730,0.734705,1.573469,0.099835,0.380544,0.107619,2.348108,0.971877
50039,ENLOE MEDICAL CENTER,CHICO,CA,95926,1.447149,5.622575,3.845926,3.816153,0.555682,1.314276,0.104559,0.246866,0.141496,3.626297,0.806923
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,SYLMAR,CA,91342,1.294846,8.782701,4.658494,4.915577,0.817462,1.226460,1.110315,0.272108,0.109459,2.751571,1.224171
50042,ST ELIZABETH COMMUNITY HOSPITAL,RED BLUFF,CA,96080,1.287333,6.199040,3.022442,4.752591,0.786591,1.170432,0.192975,0.269944,0.121834,2.465330,0.823090
50043,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,CA,94609,1.212788,7.672760,3.907688,4.817550,0.656739,1.325768,0.240015,0.297270,0.099879,2.354736,0.922027
50045,EL CENTRO REGIONAL MEDICAL CENTER,EL CENTRO,CA,92243,1.298146,6.611737,4.519319,5.711765,0.796138,1.175046,0.411682,0.262363,0.107794,2.709684,1.011925
50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,SAN FRANCISCO,CA,94115,1.320104,6.905781,5.065003,6.193881,0.863469,1.511615,0.037872,0.369356,0.120936,3.464974,1.017362
50054,SAN GORGONIO MEMORIAL HOSPITAL,BANNING,CA,92220,1.313091,7.565659,4.219810,5.176925,0.842614,1.270502,0.259319,0.322944,0.109408,2.572694,0.971447
50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,SAN FRANCISCO,CA,94110,1.657141,7.891607,4.760072,5.520705,1.334261,1.688286,0.165645,0.316787,0.108460,2.971318,1.042695
50056,ANTELOPE VALLEY HOSPITAL,LANCASTER,CA,93534,1.186249,14.258056,2.910650,6.393652,1.158663,1.248722,0.925826,0.397817,0.105213,2.928313,1.344514
50057,KAWEAH DELTA MEDICAL CENTER,VISALIA,CA,93291,1.144067,3.618514,4.031613,5.030209,1.071794,1.701685,0.413891,0.217705,0.097459,2.386029,0.863408
50058,GLENDALE MEM HOSPITAL & HLTH CENTER,GLENDALE,CA,91204,1.374478,4.140247,3.162151,4.905148,0.767532,1.127972,0.661805,0.313260,0.118722,2.099615,0.899760
50060,COMMUNITY REGIONAL MEDICAL CENTER,FRESNO,CA,93721,0.603004,10.590664,3.312569,6.110871,1.179861,2.034217,0.456688,0.368132,0.111688,3.487706,1.118025
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,CA,90027,1.173511,10.603820,4.974546,5.958989,0.777743,1.716088,0.802813,0.266402,0.118175,2.604807,1.270165
